asset,global_task_id,teacher_demo,family,layer,b_frobenius_norm,b_singular_values,delta_frobenius_norm,delta_singular_values,reconstruction_max_abs,reconstruction_relative_l2
N1000,37,46,q_b,9,8.601946101323655,"[8.600147705670683,0.1268733136206694,0.09375627075666126,0.06400260540111029,0.034347486340495705,0.018762083625363222,0.013104605185892083,0.007587460112670709,0.006740002214363529,0.005571850354455901,0.005191314131642335,0.004646637436065859,0.004369823079261793,0.004106234861753968,0.004056767107993826,0.0037772181882247996]",31.777445093867502,"[31.777284316338957,0.072067359663868,0.05516882922923017,0.03680117136262149,0.019001478518818636,0.01110172003975877,0.007622752475845964,0.004342381382681955,0.003997084302825287,0.003208954715951585,0.0029877076619349782,0.002692432993820602,0.0025773522838436363,0.0024323080059089393,0.0023613579310401323,0.0021657587469477327]",0.00048747824621386826,0.0016699675785188035
N1000,37,46,q_b,10,8.079879637735392,"[8.076054897374238,0.20673761183766587,0.11630449266063339,0.060070404653723694,0.029311758182971208,0.01927386679390104,0.0140656288967438,0.012840045437000494,0.009550553075206292,0.007947958606077398,0.0074872192250211534,0.0053710397122599595,0.005245103499535596,0.00462212660973692,0.004443407752135742,0.003917620827874993]",29.69645293540641,"[29.696100699005775,0.12087039980066186,0.06731545897598623,0.033622224584910154,0.017433250186255397,0.010976730717473364,0.008118420336707562,0.007084701187072274,0.005502449647760116,0.0048094936282736065,0.004192510328110087,0.003132265003995493,0.0029910171808640606,0.0027072888506020167,0.0025542015819317986,0.0021531944062144178]",0.0004867377574555576,0.0016492829494884412
N1000,37,46,q_b,11,6.752181108231037,"[6.727973528691061,0.5226766889571763,0.18761586261968444,0.1135851468603409,0.04255963006239569,0.032522287805186186,0.02972558921333378,0.02136108805551531,0.019010231048706396,0.012198131799431612,0.010578947426922102,0.008025488701087782,0.007452942308491094,0.006030041404732582,0.0050882271208146064,0.004057727715997053]",24.30866353860866,"[24.30629130734302,0.311661265307849,0.11027950090813432,0.0658896061601284,0.024934954882255576,0.01856001320801255,0.01699305201379151,0.012587993444810193,0.011050732460056317,0.007077725345272521,0.0061704999684323,0.004670454672182678,0.00432877062316036,0.003381337230256308,0.003052708802030597,0.0022635725189365445]",0.0004824502975679934,0.0016455083929194014
N1000,37,46,q_b,12,8.38126691834791,"[8.378411943605984,0.18769279899250252,0.09888726157434584,0.03879309716932153,0.02280928982533529,0.018135870485233706,0.012571547550991297,0.009107586249200144,0.0084970161061605,0.006994379728585088,0.005536637941127903,0.004866287060305319,0.004509921714669387,0.004278390218970561,0.0040216056147913135,0.003979905311236883]",30.994617049174956,"[30.99436149862147,0.10844409611624323,0.055898154191241514,0.02268411841749182,0.013106002678353532,0.010594970409200937,0.007109177623018174,0.005329037434153067,0.004653699844796662,0.003925319287805718,0.0032020910703694045,0.0028332500031232827,0.002643431068865969,0.0025460685205641177,0.002345843150917629,0.002178131082105847]",0.0004859618147747824,0.0016385550679626705
N1000,37,46,q_b,13,8.71948581115784,"[8.717814930463941,0.15636858749937874,0.04492838184210199,0.03471907381055918,0.025976009474157347,0.01765286043511258,0.012776641141579398,0.010442544528677001,0.006587485140265161,0.006252362054195289,0.005051680218658694,0.004827241686327808,0.004516845214145248,0.004399396322302079,0.004027656739259451,0.003819326609109444]",32.3266355897614,"[32.326485861155156,0.0903617237812336,0.02497933219092665,0.020111079596656464,0.01477257604771182,0.010598447851679151,0.007365868444105961,0.005908287709740838,0.003787195975499021,0.003620328569395213,0.002936603967210248,0.0027935093996123346,0.0026017795495574167,0.002481510956070818,0.002352423909076474,0.0021679660092044214]",0.0004882090652245097,0.0016605080826658832
N1000,37,46,q_b,14,8.824210422097044,"[8.822678036374459,0.1435180182585856,0.06109043594283847,0.040429389200205244,0.02180740650193819,0.013704088982421621,0.012968698191648326,0.008037888765021414,0.006007718222110323,0.005461815427412271,0.005033778045077674,0.00461846668099416,0.004407393009465299,0.004226331774889341,0.0040521310351073,0.003921943287856869]",32.73615813143569,"[32.73601667647885,0.08458428551310432,0.03448426640781634,0.02372704533982048,0.012633739836920463,0.007729418647141423,0.007375809150253118,0.004701298089463565,0.0034461205571529583,0.0030433458204309574,0.0028979940512100376,0.0026130088734364365,0.0025298821157633228,0.0024010129468747935,0.0022806326263328895,0.0022659653439089512]",0.000487942059407942,0.001661603192838347
N1000,37,46,q_b,15,6.529462067450701,"[6.516148885136748,0.35148571853600946,0.19698330513771017,0.07949933998565649,0.05315884143789138,0.036019905368417135,0.01734465684818917,0.011673953680901404,0.011653184216363178,0.010959367898084181,0.008169325912797995,0.00660731022173145,0.0059097136374617444,0.004501467872534098,0.004217117042737643,0.0037595086779753256]",23.71934343274337,"[23.718079865207773,0.20842307837941818,0.11248593018487112,0.0466018360393421,0.030614722147918345,0.02112768507940649,0.009918984326406055,0.006911533729085643,0.00647055481340144,0.00623574198399676,0.0046566727379835785,0.003845570939909474,0.0034172541438103983,0.002560134458640524,0.002417403001630988,0.0020726009116272255]",0.00038936897180974483,0.0016410516184082232
N1000,37,46,q_b,16,7.975720263978961,"[7.972315289982558,0.19267094179745045,0.1114025650297099,0.04966196917563782,0.03356403301036628,0.022375567421456743,0.017528670629575437,0.009133655429953112,0.008735372606795098,0.007674095856985515,0.006921312233712232,0.0052185779276303045,0.005079634923081342,0.004378862424492275,0.003977777655723161,0.003832380033402481]",29.61832211292236,"[29.61801521318832,0.11210388279950753,0.06316624522344864,0.028871614270437215,0.01985893936403016,0.012686870769288807,0.010561333932847408,0.005390223929067029,0.004806412811328307,0.0044064272596743385,0.003988065287028571,0.0030433163427622816,0.0029150804446889662,0.0025160836837158818,0.0023294739051554956,0.0022183487123665782]",0.00048517787945456803,0.0016453305564501958
N1000,37,46,q_b,17,7.971048651336752,"[7.966211671346263,0.2401943996040027,0.11674513699775474,0.047298825085722036,0.04044909690002356,0.028458106732030756,0.020988946820975532,0.015617443277327966,0.010460692617074139,0.009687855871769856,0.008220212784984818,0.006590186193261852,0.005319583834438998,0.005054965583500143,0.0040468897405350444,0.003648157655381818]",29.563575149745617,"[29.563116691820472,0.14314051188736815,0.06870784163617222,0.0265725416783637,0.023557796140358772,0.016537249888081015,0.012369944394163897,0.008832321014466115,0.006027133656716432,0.005478991589594566,0.004853959340771502,0.003847198994739318,0.0031175659995011356,0.0027374572822919615,0.0023425380127946,0.0020354628129365913]",0.00048778757627587765,0.0016493803294876563
N1000,37,46,v_b,0,2.297196809880366,"[2.292250831955929,0.13594654724719835,0.04404272398000767,0.04005173723334805,0.017555972373586536,0.013030092587113464,0.009685832562376671,0.00655665028627907,0.004961450819310558,0.0035854187728834044,0.0028867784555520336,0.0021912568139172647,0.001870865441682863,0.0015000201083924347,0.0012335721469004318,0.0011229923833094564]",13.591616981912154,"[13.591310267310499,0.08322390000245754,0.02498344000065011,0.0237523437809078,0.009991612404357426,0.007602986782019368,0.005518881753245705,0.0038415345571489712,0.002843600239778532,0.002164829419388741,0.0016642457522891795,0.0012669105143717726,0.0010845490590023893,0.0008652247110007598,0.0007049754397605477,0.0006439847357873358]",0.00024348370789084584,0.0016315921544467497
N1000,37,46,v_b,1,2.1764751379712646,"[2.1686871461794652,0.15942081988131576,0.07782186263449385,0.0409860674903598,0.01723234929614405,0.012502585156737845,0.009498142694424469,0.007911811505660374,0.0058570524001511,0.004225964321296849,0.0034209917427981693,0.002689679780838691,0.00224289933635063,0.0018873808640981044,0.0013196357227760907,0.001214390316068088]",12.952219395753641,"[12.951730910802764,0.09952591519281946,0.0441264231515211,0.02376109361850186,0.010482235307576485,0.006952459178873133,0.005459726883117195,0.00464922406385711,0.003315386652352906,0.0024278668245034424,0.0019806454402466088,0.0015251800931948307,0.0012447513379415108,0.0010795116683061283,0.0007676953722318145,0.0006884010940184438]",0.00024338813818758354,0.0016836618567426344
N1000,37,46,v_b,2,2.115532919876421,"[2.091885218684872,0.2937375965852961,0.09566948759818651,0.05030085544896726,0.026570350764754936,0.02269989523111395,0.012196408113554982,0.008769465413331474,0.005098029534899966,0.004818788731072908,0.003596463717010912,0.0032689560825872404,0.002171511858878905,0.0017551308430338555,0.0013902743411588893,0.0012960019443716596]",12.536862168344353,"[12.535104437637008,0.1983131057033359,0.05806472442058672,0.029144364934414774,0.015577477215472127,0.013168209017332668,0.007316772386911503,0.004915480783014051,0.0029038335709493305,0.0027247165605690012,0.001994172495090813,0.0018426677942775525,0.001272752734901811,0.0009827155599165143,0.0007995779459772287,0.0007492707116284178]",0.0002437319271848537,0.0016623740644699813
N1000,37,46,v_b,3,2.2704773464263095,"[2.262069120607679,0.16561304572358013,0.08826601855499054,0.04085992114873714,0.028635181883862198,0.01118889320391698,0.009824095545978063,0.008535925652307966,0.0066414609008320375,0.005055630232640022,0.004356829899730647,0.002772324909604656,0.0021920175024630517,0.0017753636592232084,0.0014745347584019567,0.0012502048492045508]",13.726226885256661,"[13.725713866777546,0.10259528093381233,0.051067554993116,0.023239989370219993,0.016597677132364236,0.006467161365638297,0.005865040151927396,0.004760762574044992,0.003787512186051091,0.0029087064865451506,0.0024132482628143655,0.0016395061496095405,0.001233615132788991,0.0010488233355501677,0.0008478007821736115,0.0007349513518998624]",0.0002438415031065233,0.0016984990371550753
N1000,37,46,v_b,4,2.1607850988220183,"[2.151689413280927,0.18188109489856494,0.07277089608034164,0.018987907922420787,0.0169271565323798,0.008880528153881045,0.0062231164262503144,0.0054682726919355225,0.0045900154989947225,0.003486279285258555,0.0026584015113167913,0.002505781181082423,0.0016373361748828158,0.001489510595545647,0.0012590671277259706,0.000980123993594574]",12.819692132749172,"[12.81913350328507,0.11036672347677379,0.04313414190090366,0.010708880628744545,0.00999947108707265,0.0051449877219510096,0.003541789797245379,0.0031868799819587605,0.002522559718942936,0.002005912475393476,0.0015546155517853196,0.0014564741008964905,0.0009701698444685203,0.0008454835323856753,0.0007025997289300292,0.0005655048963187697]",0.0002437866096443031,0.0015940160385673405
N1000,37,46,v_b,5,2.479318136286286,"[2.4784513695459327,0.05314505531784617,0.029816406300689276,0.01828245114101048,0.012628144717644037,0.005537340649494678,0.004749540041308071,0.0034910372292402034,0.002750266753926795,0.002540917692939503,0.0017149023020252357,0.0014743030836778523,0.0013734068345927753,0.0011933442021596504,0.001119342408160372,0.0009955497235624837]",14.568525182073989,"[14.568471196863753,0.033045131882867104,0.017009974702429046,0.010509908000228043,0.0071425571318170485,0.0032617092584335365,0.00272347783733538,0.002017354350351434,0.0015595064841845698,0.0014634166714586707,0.0009846387299640696,0.0008531675057167885,0.0007771447315099222,0.0006867610583083778,0.0006206544782732008,0.0005611995357038349]",0.00024336402361768705,0.0016268052953974572
N1000,37,46,v_b,6,2.40304404767205,"[2.400994240907613,0.08991301076816764,0.03523716128815,0.015835685196628237,0.010717349782613675,0.007724093235707346,0.005844148074250669,0.0050811133957086975,0.0032607319423853002,0.0028498626076792865,0.002698218930125059,0.0018445095145578907,0.001597170225841512,0.001384390611450443,0.001085550354287325,0.00099831409286538]",14.173020063280171,"[14.172903627531175,0.0519380857276752,0.020624438598689922,0.009377330454813268,0.0061636880243845825,0.004382760595611963,0.003416613963642792,0.002914520844039399,0.0018819122902599978,0.0016468298678958063,0.0016063775173815124,0.001080196500982516,0.0009710213296978204,0.0007837708791368381,0.000606523189874611,0.0005648223952613884]",0.00024356949143111706,0.001635387596094349
N1000,37,46,v_b,7,2.326708600177022,"[2.319736901179552,0.15107137032170134,0.08923087554097318,0.03048937042843256,0.018721151548957093,0.011425454478989737,0.008063108990031308,0.007432171174083404,0.006087212877334164,0.004212235555207349,0.0033286718879914886,0.001889540244117058,0.0017289033088376147,0.001490491539654146,0.0013429273180880252,0.0012548307296759368]",13.616491017926995,"[13.616072278145708,0.08961348249983814,0.05333007731227948,0.01742876072155452,0.010725721924767822,0.0067334541967030235,0.0046011346902730624,0.0042962240852490894,0.003467469717992895,0.002332348201765627,0.0018479954911618086,0.0011120959542457948,0.0010242984337333447,0.0008117102778770599,0.0007748033289983839,0.000700419939242069]",0.00024357449728995562,0.0016065186527803139
N1000,37,46,v_b,8,2.5618830247328317,"[2.5613204691374394,0.04636863902766962,0.022114316789448484,0.011948362027659953,0.006113309436247264,0.004782642317872114,0.003493209527939471,0.002919095127155895,0.0022124918333058354,0.0019641609627407417,0.0017731217376779121,0.0013923121925088133,0.0013097089158457093,0.0012344721667315495,0.0011339620703376754,0.0009482742566264633]",14.949890569464644,"[14.949857311858826,0.027329374638397835,0.012794608158987034,0.00716841495850737,0.0033495355429096077,0.002781859523195994,0.0020827067629463725,0.0016740952358027523,0.0012831563251337456,0.0010757679755262596,0.0009945597602034563,0.0008030565684256835,0.0007584135431031831,0.0007114958023900683,0.0006930668477055609,0.0005596176490106293]",0.00046028653741814196,0.0016948768687089903
N1000,37,46,v_b,9,2.5419175670139267,"[2.541268617836479,0.04489239250196789,0.028425945419140362,0.013451958989012079,0.013017763523222462,0.008347908031496327,0.0053205514107009435,0.002698837587786817,0.00211276308753091,0.0020586134664398368,0.0017438445584886649,0.0014012890178428043,0.0013337226240379412,0.0012933751035063812,0.0011741263994258094,0.0010652783647534534]",14.655467014592535,"[14.655430219476434,0.025466902629700434,0.016437146175548215,0.007808048518083076,0.00755532459651045,0.004851119328431313,0.003069215725446266,0.0014862463577041693,0.0012290780032195386,0.0012062766088097704,0.0009828472814369987,0.0008082347630481095,0.00076681862550798,0.0007427262953438117,0.0006739875318630626,0.0006042835931057133]",0.0004234592488501221,0.001710844132010349
N1000,37,46,v_b,10,2.458432066511016,"[2.4570903133558213,0.071849474812915,0.02958601289002116,0.017686299142708743,0.010968124630047447,0.0075346164818816735,0.0046799202208176885,0.004046334159501531,0.0027371936726150055,0.002438313043669375,0.0022942223731641912,0.0018760557620988289,0.0017454638931750195,0.0013666991637968013,0.0011279012519104575,0.0010868788075995386]",14.474595148937151,"[14.474518449560833,0.0418133302191263,0.01682709806669021,0.010256001324661111,0.006423920727747657,0.0044375662197596285,0.0027165301470919614,0.002357712696062934,0.0015947764989449368,0.0014162453920057337,0.0013372388738388682,0.0010616382811623275,0.0009744000654845264,0.0007761830932043644,0.0006482278429229798,0.0005949984645903365]",0.00024397842935286462,0.0016379516110639303
N1000,37,46,v_b,11,2.2159573279126,"[2.2073432021795525,0.18349092981886506,0.054557876513318546,0.031729458373603324,0.013613926371136903,0.008722259751661353,0.008001376189087545,0.0057464581285729096,0.005159273341782801,0.0047663951411596964,0.004454984046187841,0.0031689653656474938,0.0021904095704306363,0.002100663826437387,0.001558517674749148,0.00113976333530796]",13.142027775932256,"[13.141499406584252,0.111476153564879,0.031269441614795335,0.018303949358088885,0.007780245654267647,0.005090232242782018,0.004294660256421534,0.0034065232874227118,0.00305435047471552,0.0027191338234015495,0.0025816505739684266,0.0018719389491773171,0.001270488778386353,0.0012009201764560655,0.0009111385776230511,0.0006286704983518273]",0.00024136615684255958,0.0016123079109388603
N1000,37,46,v_b,12,2.532037208106123,"[2.531080542031506,0.0598568261549962,0.026947710039867418,0.01962593106775881,0.007947603271059835,0.005195622019508179,0.004769011267173166,0.0033492031011523138,0.0028974835022558478,0.0021501817137648217,0.0019917942005407124,0.0015209085013853894,0.0013745957394845961,0.0012338247852652449,0.001205911839577953,0.0011101460523425862]",14.787765309079798,"[14.787708875093248,0.03542667590328999,0.015243784257939255,0.01150234537510558,0.004542054214181157,0.0030345982245416196,0.002766311391638816,0.0019043124384906574,0.0016385458377860672,0.0012139567547267357,0.0011538170648086096,0.0008930269610571307,0.0007854056421296277,0.0007103876172540471,0.0006623560610083352,0.0006084153127674325]",0.0004829891840927303,0.001664802104938064
N1000,37,46,v_b,13,2.619144392146091,"[2.618674707021954,0.041615892710307384,0.019102512698792855,0.012727309020738587,0.011175114379232957,0.005634705385666925,0.003595165643537028,0.0028866045423628912,0.002701497759386074,0.0023088342036481904,0.0016439039670797162,0.0015561606451533838,0.0013899314789906283,0.0012667818756963386,0.001091547876113004,0.0009904691383365]",15.297367823622402,"[15.297340226604206,0.024553300620970435,0.010962485269063514,0.007382806774725353,0.006368230750892372,0.003394716378640312,0.002074200265723616,0.0016405094000284779,0.0015345283015694305,0.0013272173648863808,0.0009292620217644384,0.0009182627174797229,0.0007828789864177602,0.0007213077346212686,0.0006493670715279878,0.0005712309635257164]",0.000452191976364702,0.0017026317055194539
N1000,37,46,v_b,14,2.637649062914512,"[2.6371635198830257,0.043130089506196685,0.018314892149230495,0.01491527503101568,0.009633837142148395,0.004499052510339511,0.0029273544873370887,0.0020900695715026533,0.0019449753094916468,0.0017035055104247271,0.001522468177869642,0.0014009842853928598,0.0013271037157429047,0.0012816017243773435,0.0012154565535084528,0.0010984136795064987]",15.297931655048966,"[15.297903576251649,0.02507696105426745,0.010370111567843886,0.008708771916346718,0.0055364624218416725,0.002477925508141673,0.001688774929343653,0.001251783508363815,0.001109588422518135,0.000991462638728472,0.0008874841354142159,0.0007942491489667074,0.0007654751985582671,0.0007295528745204943,0.0007105968353328447,0.0006253901876367997]",0.00047813126002438366,0.0017073080366984148
N1000,37,46,v_b,15,2.1452866281485217,"[2.1407904642315776,0.12493660872844872,0.05309604113166325,0.018165952888063056,0.016925662066020822,0.010658179845095327,0.006609554219716089,0.004948589506058258,0.003922040190103112,0.002919288146397184,0.002435293394645593,0.002218582940277479,0.0019096551474213634,0.0016427950243199602,0.001463693997178738,0.0010308225234645035]",12.867764113016767,"[12.867496052546853,0.0750946809782367,0.031172947823118146,0.010712127928920602,0.009834218273195135,0.006207065881971168,0.0038369761830153366,0.0028977353314546053,0.002234121562266447,0.0016689169958068642,0.0014233176860278043,0.0012757618396059976,0.0010698234040009593,0.0009636700328302787,0.0008291234963075136,0.0005857275216615204]",0.00024407431192230433,0.0015996359160101916
N1000,37,46,v_b,16,2.444029385495519,"[2.4430006594487543,0.06076262750120104,0.02874483712465263,0.01474825401585811,0.011923956725464608,0.008066925645678754,0.00660752381205236,0.0037430413761065985,0.002774674464269934,0.0023545796823914934,0.0021025616749906803,0.0016340120415296977,0.001486847235512226,0.0012773133105497723,0.0011326902014683485,0.001075602590635829]",14.43355234647931,"[14.433493427009632,0.03540818744783507,0.016463014811349867,0.008539326365438455,0.007309886148925241,0.0047797531803276975,0.003730014217581072,0.0020949594463708023,0.0015342450542940036,0.0013669034049216002,0.0011756869914706842,0.0009332370422702752,0.0008657591217813196,0.0007316556795458784,0.0006492114100587691,0.0006133211038844213]",0.00024404847499681637,0.0016659531503187277
N1000,37,46,v_b,17,2.460408400897418,"[2.458938532223015,0.07604355905293296,0.03103072084559804,0.013206240986328808,0.010564349436649006,0.008836951594421936,0.007136145302310158,0.005164631337957841,0.003738295994064563,0.0032970418736716503,0.0026756225055709023,0.0019788720500271335,0.0017014537518635164,0.0013522856338321887,0.0012624320387067828,0.001152335610997487]",14.491532151756891,"[14.491446767219271,0.04445446587205145,0.018391604951846684,0.007776559864256334,0.005960707793380925,0.005036512497893911,0.0039297317127812035,0.0029932895367960318,0.0021228405438467636,0.0019730886966492956,0.0015262213424059807,0.0011105033049642033,0.0009875384213711637,0.0007733148691432523,0.000713807650008881,0.0006548000077976905]",0.00024370729079237208,0.0016611989188301452
N1000,37,48,q_b,0,7.111254090486912,"[7.098990193261766,0.3567724389922406,0.1680581514056206,0.10781295256689756,0.06167684035808208,0.03605913791129291,0.028756621423033663,0.021707736577040795,0.01895222469857654,0.012421521785987415,0.008179318388819254,0.007125545424826361,0.005790864683730723,0.004673733151716681,0.004069282426575925,0.003697489399085708]",25.74453067161994,"[25.743366961128398,0.21021861488193713,0.09843529941965376,0.060795977031072805,0.035518164633729275,0.020046560540685734,0.016961433377712373,0.012414178303107384,0.010733474110575942,0.007223211308618973,0.00469801734956298,0.004030353895370068,0.003377413138305027,0.002657469363122343,0.0023419729800139765,0.0021502797964821694]",0.00048667459486750886,0.0016532893268592557
N1000,37,48,q_b,1,6.361328661841342,"[6.346017718191091,0.3709582697694337,0.1851657986836638,0.1269209007975169,0.058608268338136905,0.0398830096028928,0.02349409817110761,0.01640673899042748,0.016082059904873068,0.012736479108419964,0.01124643137476588,0.007274339920048998,0.006964240511357333,0.0056112425514332955,0.004047192303699543,0.00357573016309304]",23.147470883410175,"[23.146040733561733,0.21679846330591485,0.10858486290307814,0.07175365553146618,0.03488021265931785,0.02315413977648029,0.013780897409937709,0.009492662855709098,0.00916548865093171,0.0072725999405990555,0.006612024593549543,0.00413385679995361,0.003883935032463952,0.0032825803247977805,0.0023008824075387117,0.0020492227176106205]",0.00048739160411059856,0.001650597651521943
N1000,37,48,q_b,2,6.061938958645481,"[6.016326312857631,0.6862328014374504,0.2372809527881229,0.11006158212066557,0.0803400158735469,0.050596751670601084,0.03381831548883796,0.02654831758914122,0.01561527153399013,0.01368940459149624,0.009893551604721659,0.009307553380609316,0.00607752669951579,0.005584883596864162,0.004820555528359807,0.004496653200908215]",21.7821095241324,"[21.777808124363435,0.4022662398023762,0.13193217364732607,0.06542920068305313,0.04632904333354941,0.02938503879287513,0.01957099133252913,0.015211845805199622,0.009096374627994163,0.007637669767086876,0.005737372332515507,0.005279105351278405,0.0034713247660396506,0.00326774442246502,0.0027921136373975503,0.0025961491635821472]",0.00045701791532337666,0.0016584658623390995
N1000,37,48,q_b,3,6.583735751370017,"[6.5474588265335925,0.6217920591415764,0.24360188648147715,0.12259782511504126,0.1035253757884867,0.04246472847703314,0.03233830792693421,0.030341753843086062,0.018320380967190842,0.013384857239906995,0.012212679448338327,0.008902456058180833,0.006870896220880483,0.005935139669181331,0.0054784322102691034,0.004370464287193123]",23.82107443684376,"[23.817468749849713,0.3777681119997105,0.13816384164080073,0.06906191806296655,0.06034857234593347,0.024680414277949512,0.018573212120688767,0.017755672929399283,0.010583854275358434,0.007648624430188928,0.007120992545969425,0.005117567426100392,0.004030040382621875,0.0033739413651428574,0.003102164600200793,0.002483289020672453]",0.00047701294533908367,0.001651146919338123
N1000,37,48,q_b,4,6.60107544220385,"[6.584746153625909,0.40744088857486516,0.2036646868482388,0.06438083218086793,0.03843708676810981,0.03275622520265793,0.020444369234889917,0.01609315645443458,0.012424385097658695,0.008922989428203625,0.008501193941798754,0.007707704465288375,0.006198088260446441,0.005075870531636876,0.0040371530396355534,0.0030539758357748786]",24.155632660880936,"[24.154076063794644,0.24236189947150155,0.11787822793174206,0.036820107572707844,0.02232949639438037,0.018367032699102233,0.011405955064781155,0.009438915695370146,0.00714859659779804,0.005422601857333356,0.004861392298802898,0.004467336134963111,0.0035353437332313123,0.002847914753749691,0.002360208620703055,0.0017447674977687894]",0.0004792288818862289,0.0016554355922376368
N1000,37,48,q_b,5,7.947646823124861,"[7.944887534999932,0.1772869826119429,0.09426313626905208,0.04041853909384897,0.03405105741415878,0.01783756444586438,0.012099083089400508,0.008882628898126353,0.006777596725997666,0.006030249899323191,0.005592694855724399,0.004639390439378916,0.004577214121735862,0.004083481226156281,0.0037160541740722556,0.0035680754781303023]",29.311362310416772,"[29.311124456822036,0.09872372999649359,0.05519674862894141,0.02278300548698522,0.019650404133219876,0.009986210065509793,0.0072293507171578356,0.005167089564265465,0.003942737783035579,0.00355220491475212,0.0033061392862954596,0.002661118706822005,0.0025817704626966195,0.002365962535528532,0.002095977233777667,0.0019470384574728377]",0.0004880886699538678,0.0016492884627470805
N1000,37,48,q_b,6,7.6414142643792395,"[7.6346555203724735,0.2862104797131894,0.1312114359492517,0.04407591183838613,0.02986509432249534,0.020769480628586624,0.01747523311196042,0.015454251258866795,0.00953297918711691,0.008369398397580035,0.006553355436751497,0.005646592061913834,0.004938841117740217,0.003950485539657212,0.003820039125340242,0.003690591054943655]",27.79841327908103,"[27.79776808329596,0.16915710022461292,0.07686292444392545,0.024757306737093816,0.017520187010669565,0.012453471140661308,0.010020989679094372,0.0084416503522332,0.005496155555241302,0.004791565681232216,0.003830425695667412,0.0033268147443099205,0.002841149284598903,0.002331536579894338,0.002183787374892226,0.0021336677374293863]",0.0004881374534306815,0.0016666876641312973
N1000,37,48,q_b,7,7.309089624891291,"[7.285485208346713,0.49400853009693596,0.26769828035953164,0.14845831513730384,0.06300557512333345,0.03030037290316999,0.02578813288378072,0.021739779756055247,0.018230714170475962,0.01267943455367276,0.009775549796568944,0.006399757756069002,0.005628113228613372,0.005090089456480568,0.004786113088295669,0.003762641174934663]",26.388802445517598,"[26.386522955747733,0.2923419827566312,0.15666862026280065,0.08998947305814593,0.03548178220571855,0.01807710495364309,0.014770846453930743,0.012228360847103915,0.010532314561815751,0.007225313956687567,0.005597842822478718,0.003768515385457795,0.003361978982697212,0.002899349347144205,0.0027733501608329467,0.002072526076999752]",0.00048790243454277515,0.0016478060247944518
N1000,37,48,q_b,8,8.291098601171193,"[8.288535068470793,0.183402772320416,0.08350951871367805,0.03304593851881423,0.018168338416994428,0.012088106800886315,0.008884765779866332,0.0072744707713297534,0.006244055495948121,0.0058260015283954185,0.00547626977543274,0.004893536868818311,0.004558587365918945,0.004131984570722352,0.003698522264473837,0.0036762393808100068]",30.61652684081025,"[30.616290358485646,0.1071481460022596,0.048390069188592316,0.019772507024406905,0.010648001044433107,0.006764608446324716,0.005234051505410424,0.00425802709851322,0.003709876469231239,0.0033555091629962324,0.003050504524152858,0.002728942032461112,0.0026130352354791805,0.002311393556471648,0.0020944913859323924,0.0020504324101145725]",0.000486505798107828,0.0016349090067706356
N1000,37,48,q_b,9,8.272245292344957,"[8.267967740110427,0.2267061860914419,0.10603113844108383,0.07922241307334241,0.033166728159292086,0.019446052618112962,0.010933585685409076,0.007383109399880549,0.006604606746523591,0.005577537639549994,0.00501292691614971,0.0045792819319725045,0.004325176848400105,0.0040064220872757005,0.0038625014814458705,0.003794262309839586]",30.42228014864384,"[30.42189575921246,0.1303171603369596,0.059470501872277155,0.04767601471978812,0.018524130516863545,0.011442223670476629,0.006368561571134005,0.00441192627586795,0.003730269059860204,0.003214108992444196,0.0028975190272154424,0.002655990266327583,0.002489973911667215,0.0023483736097550194,0.0022884781008214667,0.0021941055338017433]",0.00048775956383906305,0.001645548728208186
N1000,37,48,q_b,10,7.88890555556219,"[7.885447375365734,0.18097983214752686,0.12479276010132363,0.06062079325812085,0.034459255382039256,0.02408141953495885,0.018616836641112182,0.010410511568716894,0.009183483612515758,0.008654205292501549,0.0075603533572362255,0.0060636592671832685,0.0053373741774687565,0.004251447986018497,0.0038484174921833364,0.00344819970699582]",28.997658266663418,"[28.99734869579295,0.10421017611405797,0.07095570655835455,0.034728889277753916,0.020243866135744484,0.013639624006464143,0.010708158354642857,0.00582934686468508,0.005372401160635119,0.004946736956701806,0.004299467617580944,0.0034780460843876807,0.0031355066786727093,0.0023517758466882034,0.002284022688928441,0.0020006001004510662]",0.0004866555409535067,0.0016422785508663068
N1000,37,48,q_b,11,6.591037734427828,"[6.56753002076894,0.5111417456108801,0.15679461695766042,0.1077622172899345,0.08697302461359067,0.044420011023637185,0.031461168972850624,0.02594883724192786,0.016271926317508033,0.011266502537631246,0.010860054713029508,0.0069217319035398805,0.006150446917216556,0.005499895252214932,0.0046609007985234045,0.004093665482080115]",23.8594085724866,"[23.857111932915988,0.30548389336339593,0.09162354808946077,0.062319175345825026,0.050598364930272914,0.025480074194071563,0.018148795235535704,0.014986323346571573,0.009566577000525343,0.006545668070753538,0.006278139289316036,0.004027146055156531,0.0035249079382306857,0.003178978528416519,0.002685150298870555,0.0023557360720550657]",0.0004472241853363812,0.0016572556429448086
