study,task_group,step,suite,task,occurrence,condition_index,queries,frames,flow_loss,teaching_loss,fm_lora_gradient_norm,teaching_lora_gradient_norm,task_weight,seconds
new,common20,835,libero_spatial,2,92,0,21,22,0.11186367947430835,0.041109349578619,0.009580465033650398,0.005028326530009508,0.25,5.79442142508924
new,common20,835,libero_goal,21,92,0,21,24,0.08809852387223924,0.021769464015960693,0.010710258968174458,0.003452928038313985,0.25,6.2132150195539
new,aux12,836,libero_90,56,92,0,21,30,0.08771079672234398,0.062983438372612,0.005211688578128815,0.009668673388659954,0.25,7.26191995292902
new,aux12,836,libero_90,62,92,0,21,25,0.07853846748669942,0.04617233946919441,0.005092164501547813,0.006927476264536381,0.25,6.319521212019026
new,common20,836,libero_object,15,92,0,21,28,0.10255588236309233,0.023553485050797462,0.012280059047043324,0.004065684042870998,0.25,6.999235074035823
new,new_only4,836,libero_object,13,92,0,21,35,0.1096801349804515,0.04976440966129303,0.007107393816113472,0.004611564334481955,0.25,8.077845468185842
new,aux12,837,libero_90,51,92,0,21,16,0.06109291740826198,0.025574631989002228,0.005855518393218517,0.003477150807157159,0.25,4.875247448682785
new,common20,837,libero_object,19,92,0,21,28,0.08891393563577106,0.03756437450647354,0.00876857154071331,0.005839449819177389,0.25,6.854069700464606
new,common20,837,libero_spatial,0,92,0,21,19,0.16570463705630528,0.09071675688028336,0.01357496902346611,0.0070213498547673225,0.25,5.456517822109163
new,common20,837,libero_goal,22,92,0,21,22,0.0962587140855335,0.05283140391111374,0.00903813261538744,0.0059741889126598835,0.25,6.017713727429509
new,aux12,838,libero_90,101,93,0,21,32,0.07312510552860442,0.046954430639743805,0.006152006797492504,0.005660718772560358,0.25,7.458076869137585
new,common20,838,libero_goal,28,93,0,21,18,0.09764576348520461,0.06375021487474442,0.010838177986443043,0.006990865804255009,0.25,5.234241595491767
new,aux12,838,libero_90,96,93,0,21,22,0.11410410915102277,0.044420260936021805,0.005669302307069302,0.0054923673160374165,0.25,5.831464529037476
new,aux12,838,libero_90,51,93,0,21,15,0.0537211469241551,0.021012309938669205,0.005554318893700838,0.004979416728019714,0.25,4.798551014624536
new,common20,839,libero_goal,29,93,0,21,37,0.1534243311200823,0.06564228981733322,0.010132947936654091,0.010598360560834408,0.25,7.989667387679219
new,aux12,839,libero_90,64,93,0,21,28,0.10305633431389219,0.03942441940307617,0.008427091874182224,0.005571605172008276,0.25,6.805379034951329
new,common20,839,libero_goal,22,93,0,21,22,0.13336105928534553,0.04606052115559578,0.01246440690010786,0.0059844027273356915,0.25,5.735713663510978
new,common20,839,libero_goal,21,93,0,21,21,0.09238148977359134,0.02653178945183754,0.010457628406584263,0.004274662118405104,0.25,5.75259496551007
new,aux12,840,libero_90,95,93,0,21,24,0.10765073909645989,0.024450577795505524,0.006067047361284494,0.0035721673630177975,0.25,6.0872214268893
new,aux12,840,libero_90,62,93,0,21,25,0.11916440086705345,0.08873837441205978,0.0058713508769869804,0.012081518769264221,0.25,6.559717481024563
new,common20,840,libero_10,38,93,0,21,78,0.08851949373881021,0.03327162563800812,0.0077811311930418015,0.005349736660718918,0.25,14.322865534573793
new,common20,840,libero_object,15,93,0,21,31,0.12344141694761458,0.051513511687517166,0.018222138285636902,0.008175946772098541,0.25,7.536835257895291
new,common20,841,libero_goal,20,93,0,21,27,0.1480313752378736,0.0337517112493515,0.01290861051529646,0.0066218990832567215,0.25,6.647419145330787
new,common20,841,libero_object,14,93,0,21,29,0.09903083280438468,0.03339413180947304,0.008480516262352467,0.005159909836947918,0.25,6.858251737430692
new,common20,841,libero_10,36,93,0,21,61,0.11622000663053422,0.11338402330875397,0.006916538812220097,0.010322476737201214,0.25,11.393901837989688
new,new_only4,841,libero_object,13,93,0,21,28,0.0736799126579648,0.03644827753305435,0.009638141840696335,0.005221463739871979,0.25,6.864967447705567
new,common20,842,libero_goal,25,93,0,21,37,0.12201152280682609,0.08729556202888489,0.01623072288930416,0.010868358425796032,0.25,8.301128335297108
new,aux12,842,libero_90,42,93,0,21,24,0.07629715544836861,0.06835620850324631,0.005322001408785582,0.0097135528922081,0.25,6.128619367256761
new,aux12,842,libero_90,73,93,0,21,43,0.07910312996024177,0.03585868328809738,0.005771682132035494,0.005763488821685314,0.25,8.990064983256161
new,common20,842,libero_spatial,4,93,0,21,32,0.1277618014386722,0.025491269305348396,0.01110841054469347,0.005022753030061722,0.25,7.294295858591795
new,aux12,843,libero_90,56,93,0,21,30,0.06626554081837335,0.08281982690095901,0.004246339667588472,0.008617451414465904,0.25,6.986136071383953
new,common20,843,libero_object,19,93,0,21,30,0.06984930254873775,0.0481487475335598,0.006251112092286348,0.005195465870201588,0.25,6.9012660551816225
new,common20,843,libero_10,35,93,0,21,38,0.08606851083182153,0.028280088678002357,0.006102837156504393,0.004608070943504572,0.25,8.05167669057846
new,common20,843,libero_spatial,7,93,0,21,27,0.12747322164830707,0.07987480610609055,0.006219819188117981,0.007162223104387522,0.25,6.916695353575051
new,common20,844,libero_10,37,93,0,21,56,0.11768898651713416,0.08781351894140244,0.00797197874635458,0.007410011254251003,0.25,10.873796005733311
new,common20,844,libero_object,12,93,0,21,27,0.05688059755734035,0.024353167042136192,0.007306402549147606,0.004057818092405796,0.25,6.709200660698116
new,new_only4,844,libero_10,32,93,0,21,56,0.10932659144912447,0.014715299941599369,0.008614882826805115,0.00312428898178041,0.25,10.839698953554034
new,new_only4,844,libero_object,17,93,0,21,28,0.08989346630516507,0.08056215196847916,0.008558979257941246,0.006421519909054041,0.25,7.03042100276798
new,common20,845,libero_spatial,5,93,0,21,23,0.15787764425788609,0.04040636122226715,0.012266190722584724,0.004710011184215546,0.25,6.054629568010569
new,common20,845,libero_spatial,0,93,0,21,17,0.15524887045224506,0.09392587840557098,0.010366165079176426,0.007918224669992924,0.25,5.198245740495622
new,aux12,845,libero_90,43,93,0,21,38,0.07580633177643731,0.07842312008142471,0.0047500645741820335,0.009007694199681282,0.25,8.107044047676027
new,aux12,845,libero_90,55,93,0,21,26,0.09524277455749963,0.030531367287039757,0.004696595016866922,0.005348117556422949,0.25,6.679511182010174
new,common20,846,libero_10,34,93,0,21,48,0.09739777516751061,0.10818658769130707,0.006149847060441971,0.008657865226268768,0.25,9.731994639150798
new,new_only4,846,libero_spatial,1,93,0,21,23,0.11606667652016595,0.05604149028658867,0.009754345752298832,0.005931156687438488,0.25,5.957733120769262
new,aux12,846,libero_90,97,93,0,21,32,0.06358102496181214,0.029475923627614975,0.005600071512162685,0.003676658496260643,0.25,7.352323361672461
new,common20,846,libero_spatial,2,93,0,21,26,0.10092893668583461,0.06776022911071777,0.009808637201786041,0.0056474823504686356,0.25,6.676947770640254
new,aux12,847,libero_90,96,94,0,21,22,0.08112717632736478,0.06624691933393478,0.004629004746675491,0.007358290255069733,0.25,5.988086844794452
new,aux12,847,libero_90,62,94,0,21,25,0.09905751049518582,0.14597772061824799,0.0067449347116053104,0.012222740799188614,0.25,6.49511881172657
new,common20,847,libero_goal,20,94,0,21,29,0.1370810241926284,0.05415860190987587,0.008328205905854702,0.009862900711596012,0.25,6.784129502251744
new,common20,847,libero_spatial,5,94,0,21,19,0.14935990458443052,0.05102667957544327,0.011746837757527828,0.0058176456950604916,0.25,5.638048346154392
new,common20,848,libero_object,19,94,0,21,26,0.0759520326696691,0.06587572395801544,0.008451913483440876,0.007575534284114838,0.25,6.425828404724598
new,common20,848,libero_goal,21,94,0,21,20,0.0959700991710027,0.02163325995206833,0.007707871496677399,0.003980353474617004,0.25,5.460724752396345
new,common20,848,libero_spatial,7,94,0,21,34,0.12590405274005162,0.06002021208405495,0.01081924233585596,0.005140214692801237,0.25,7.504321049898863
new,new_only4,848,libero_10,32,94,0,21,48,0.10816279727788196,0.0575699545443058,0.007551142480224371,0.005374005530029535,0.25,9.866675433702767
new,aux12,849,libero_90,101,94,0,21,30,0.06675168659005846,0.009876588359475136,0.004718543495982885,0.001866652281023562,0.25,7.051991706714034
new,aux12,849,libero_90,95,94,0,21,26,0.09444397723390942,0.025423411279916763,0.00600436283275485,0.003408025484532118,0.25,6.4013304859399796
new,common20,849,libero_10,36,94,0,21,45,0.10710076881306511,0.07309242337942123,0.009889764711260796,0.009539205580949783,0.25,9.197461757808924
new,aux12,849,libero_90,73,94,0,21,39,0.12743292181264787,0.036075130105018616,0.008029472082853317,0.004614542238414288,0.25,8.659084280952811
new,aux12,850,libero_90,97,94,0,21,28,0.05958493373223713,0.03530131280422211,0.003597299102693796,0.002314439043402672,0.25,6.888019018806517
new,common20,850,libero_object,12,94,0,21,31,0.07801589600387072,0.015128996223211288,0.007279422599822283,0.004507730714976788,0.25,6.9344156654551625
new,new_only4,850,libero_object,13,94,0,21,28,0.10482883205016454,0.03955177962779999,0.0097891204059124,0.005327408667653799,0.25,6.734965482726693
new,aux12,850,libero_90,51,94,0,21,15,0.05342238094835054,0.03046269528567791,0.005452174227684736,0.00331594399176538,0.25,4.8547291634604335
new,common20,851,libero_goal,22,94,0,21,27,0.13159304715338208,0.15371882915496826,0.021752264350652695,0.014393550343811512,0.25,6.5835069408640265
new,aux12,851,libero_90,42,94,0,21,25,0.07098852275382904,0.05039498209953308,0.004788657184690237,0.007557218428701162,0.25,6.606659398414195
new,common20,851,libero_goal,25,94,0,21,35,0.09604364527123314,0.05175865814089775,0.01221894845366478,0.011135249398648739,0.25,7.605323128402233
new,aux12,851,libero_90,43,94,0,21,36,0.09479615642201332,0.029832448810338974,0.005800857674330473,0.0039550913497805595,0.25,8.164793651551008
new,common20,852,libero_10,35,94,0,21,35,0.08896806232985995,0.022747423499822617,0.005859542638063431,0.0035117054358124733,0.25,7.9963937774300575
new,common20,852,libero_goal,29,94,0,21,41,0.15786066722302208,0.12795352935791016,0.009881259873509407,0.012140676379203796,0.25,8.582261361181736
new,new_only4,852,libero_spatial,1,94,0,21,24,0.15680366186868577,0.0467284694314003,0.012347836047410965,0.006032093893736601,0.25,6.254705659113824
new,aux12,852,libero_90,55,94,0,21,27,0.08644487460454305,0.029741879552602768,0.0073022921569645405,0.0033581184688955545,0.25,6.926598664373159
new,common20,853,libero_10,37,94,0,21,55,0.10986003066812243,0.07839955389499664,0.009530996903777122,0.005326014012098312,0.25,10.870171313174069
new,common20,853,libero_spatial,2,94,0,21,22,0.07702283100003288,0.03990080580115318,0.007633985485881567,0.005225268192589283,0.25,5.963525143451989
new,common20,853,libero_10,34,94,0,21,60,0.1164002354655947,0.06700441986322403,0.01304866187274456,0.006341484375298023,0.25,11.11886648926884
new,common20,853,libero_spatial,4,94,0,21,29,0.12039028711262201,0.0453353226184845,0.013511094264686108,0.006885759066790342,0.25,6.9394639963284135
new,common20,854,libero_10,38,94,0,21,74,0.09016810215654826,0.037786319851875305,0.009651470929384232,0.005755516234785318,0.25,13.804497419856489
new,common20,854,libero_object,15,94,0,21,30,0.09854555875062943,0.08159734308719635,0.010133031755685806,0.009999004192650318,0.25,7.107879124581814
new,common20,854,libero_spatial,0,94,0,21,19,0.14234383475212822,0.11682609468698502,0.014310682192444801,0.014241904020309448,0.25,5.338875596411526
new,new_only4,854,libero_object,17,94,0,21,34,0.10646506044126693,0.04199271649122238,0.009738443419337273,0.005094526801258326,0.25,7.84945516102016
new,common20,855,libero_goal,28,94,0,21,20,0.1278803678495543,0.1016853004693985,0.012120182625949383,0.01137278787791729,0.25,5.712144509889185
new,aux12,855,libero_90,56,94,0,21,23,0.08123635536148434,0.029502447694540024,0.0058496128767728806,0.003753151511773467,0.25,6.095301067456603
new,common20,855,libero_object,14,94,0,21,31,0.10424226753058885,0.04911496490240097,0.007571841590106487,0.007537071593105793,0.25,7.152455983683467
new,aux12,855,libero_90,64,94,0,21,27,0.0830209691609655,0.03647161275148392,0.006522586569190025,0.004178125876933336,0.25,6.961091924458742
new,common20,856,libero_object,15,95,0,21,35,0.10250304639339447,0.02727770432829857,0.00930064544081688,0.009020830504596233,0.25,7.892582447268069
new,aux12,856,libero_90,42,95,0,21,25,0.08092227294331504,0.079944908618927,0.008321408182382584,0.009602079167962074,0.25,6.444247710518539
new,aux12,856,libero_90,64,95,0,21,25,0.07528888664784884,0.02703646942973137,0.005619972012937069,0.0032188205514103174,0.25,6.52969925571233
new,new_only4,856,libero_object,17,95,0,21,29,0.07828865359936442,0.049616310745477676,0.008765186183154583,0.006329918745905161,0.25,7.078877730295062
new,common20,857,libero_spatial,4,95,0,21,31,0.13117379411345437,0.05247016251087189,0.011664277873933315,0.008049985393881798,0.25,7.135667791590095
new,common20,857,libero_10,35,95,0,21,36,0.08253912130991617,0.034461334347724915,0.0054535288363695145,0.004524219781160355,0.25,8.086864321492612
new,common20,857,libero_goal,20,95,0,21,33,0.10853705945469085,0.07169079780578613,0.016323689371347427,0.006930085364729166,0.25,7.573600088246167
new,common20,857,libero_goal,28,95,0,21,22,0.1018775109024275,0.06980114430189133,0.01662181131541729,0.010564404539763927,0.25,5.818074397742748
new,common20,858,libero_10,38,95,0,21,78,0.0872009066598756,0.06245344877243042,0.01033650804311037,0.009830226190388203,0.25,14.216806410811841
new,common20,858,libero_goal,29,95,0,21,32,0.1631696458373751,0.1254200041294098,0.017218949273228645,0.010344065725803375,0.25,7.259041273966432
new,common20,858,libero_spatial,0,95,0,21,19,0.1590000646454947,0.06777504086494446,0.01639978587627411,0.01203231979161501,0.25,5.56378688942641
new,aux12,858,libero_90,43,95,0,21,38,0.08592396832647776,0.026766784489154816,0.00776865566149354,0.005060076713562012,0.25,8.384679041802883
new,common20,859,libero_goal,25,95,0,21,27,0.10894727068287986,0.0347016304731369,0.012216816656291485,0.009122551418840885,0.25,6.701148644089699
new,common20,859,libero_object,12,95,0,21,26,0.0861173839796157,0.040627866983413696,0.007013276219367981,0.006763034034520388,0.25,6.355630115605891
new,common20,859,libero_10,37,95,0,21,47,0.13329519295976275,0.07674001902341843,0.009807951748371124,0.008331448771059513,0.25,9.469147668220103
new,common20,859,libero_object,19,95,0,21,30,0.09101996428909755,0.03779543936252594,0.008955370634794235,0.007148435804992914,0.25,6.96282650064677
new,aux12,860,libero_90,56,95,0,21,29,0.09256245444218318,0.05451760068535805,0.006679115351289511,0.007754191290587187,0.25,7.087301776744425
new,common20,860,libero_object,14,95,0,21,41,0.07952553796626273,0.03695483133196831,0.008648181334137917,0.009205922484397888,0.25,8.930563840083778
new,aux12,860,libero_90,97,95,0,21,32,0.08937209702673413,0.0656905323266983,0.005111014470458031,0.008374872617423534,0.25,7.240190119482577
new,common20,860,libero_spatial,2,95,0,21,22,0.09632941690229234,0.03388936445116997,0.00970681756734848,0.0068947020918130875,0.25,6.269632063806057
new,common20,861,libero_10,34,95,0,21,54,0.13267664398465837,0.07261351495981216,0.006992412265390158,0.008854284882545471,0.25,10.489718833938241
new,common20,861,libero_spatial,5,95,0,21,21,0.1418462473721731,0.03399580344557762,0.015260696411132812,0.009577495977282524,0.25,5.707674723118544
new,common20,861,libero_goal,22,95,0,21,20,0.13925428404694512,0.09563618898391724,0.014280418865382671,0.00972062163054943,0.25,5.83107821457088
new,new_only4,861,libero_spatial,1,95,0,21,26,0.14825362250918434,0.029268333688378334,0.009361430071294308,0.004832671023905277,0.25,6.60590011253953
new,new_only4,862,libero_object,13,95,0,21,29,0.08088960569529306,0.07059036940336227,0.008431145921349525,0.007195263169705868,0.25,6.948506302200258
new,aux12,862,libero_90,73,95,0,21,45,0.09261106983536765,0.02937398850917816,0.004875214770436287,0.00493160355836153,0.25,9.17393995076418
new,aux12,862,libero_90,51,95,0,21,16,0.06120875389093444,0.02700386755168438,0.004818225745111704,0.006361532025039196,0.25,4.840674654580653
new,aux12,862,libero_90,55,95,0,21,28,0.09168085952599843,0.04196259379386902,0.0038151328917592764,0.004762473050504923,0.25,6.969603518024087
new,common20,863,libero_spatial,7,95,0,21,41,0.10078720038845426,0.05143255740404129,0.01091314759105444,0.007699126377701759,0.25,8.874249942600727
new,aux12,863,libero_90,95,95,0,21,24,0.08156340356384004,0.04785071313381195,0.0065601482056081295,0.007078522350639105,0.25,6.0022468557581306
new,new_only4,863,libero_10,32,95,0,21,54,0.1014783822354816,0.022573336958885193,0.008052458055317402,0.0043060979805886745,0.25,10.36699525732547
new,common20,863,libero_goal,21,95,0,21,22,0.09482762749705996,0.02793564647436142,0.0062270197086036205,0.0075439577922225,0.25,5.920782297849655
new,aux12,864,libero_90,101,95,0,21,34,0.07588283930506025,0.05392225459218025,0.0044572013430297375,0.004745715297758579,0.25,7.674475243315101
new,aux12,864,libero_90,62,95,0,21,22,0.10436927846499852,0.04321204498410225,0.006758544594049454,0.006919818464666605,0.25,5.845931407995522
new,common20,864,libero_10,36,95,0,21,50,0.08550725948242914,0.026648500934243202,0.006734549533575773,0.0051578558050096035,0.25,10.03614111430943
new,aux12,864,libero_90,96,95,0,21,21,0.13754203064101084,0.036784570664167404,0.00584745267406106,0.0035856214817613363,0.25,5.7554169008508325
new,common20,865,libero_object,12,96,0,21,26,0.08821417444518634,0.017984258010983467,0.008078906685113907,0.002935888012871146,0.25,6.490487126633525
new,common20,865,libero_spatial,7,96,0,21,26,0.13481863730010532,0.09884020686149597,0.01021870318800211,0.008933408185839653,0.25,6.525166098028421
new,common20,865,libero_spatial,2,96,0,21,23,0.12128047041949772,0.044680800288915634,0.008365608751773834,0.004910621792078018,0.25,5.9341189423576
new,common20,865,libero_goal,20,96,0,21,30,0.10238841105075107,0.1726989448070526,0.008893528021872044,0.0090330820530653,0.25,7.1759326150640845
new,common20,866,libero_goal,29,96,0,21,53,0.1306887542208036,0.17126350104808807,0.009372125379741192,0.013291839510202408,0.25,10.67064115125686
new,aux12,866,libero_90,96,96,0,21,22,0.08110292557449568,0.032084982842206955,0.005979928653687239,0.0031199567019939423,0.25,5.840242397971451
new,common20,866,libero_10,37,96,0,21,50,0.12266134293306441,0.07564922422170639,0.006428067106753588,0.005514359101653099,0.25,10.028123636730015
new,aux12,866,libero_90,56,96,0,21,27,0.10508777733360018,0.04755858704447746,0.007183984853327274,0.005525283981114626,0.25,6.771117537282407
new,new_only4,867,libero_10,32,96,0,21,58,0.10865478146643863,0.09458719193935394,0.006653837393969297,0.008539468050003052,0.25,11.527362695895135
new,common20,867,libero_goal,21,96,0,21,21,0.10869164658444268,0.032821450382471085,0.008083274587988853,0.004209371283650398,0.25,5.784741882234812
new,common20,867,libero_object,14,96,0,21,29,0.10005931556224823,0.036331772804260254,0.007372440304607153,0.005328680854290724,0.25,6.882355271838605
new,aux12,867,libero_90,42,96,0,21,24,0.08591639463390623,0.034994032233953476,0.005786396097391844,0.003551195375621319,0.25,6.201491536572576
new,common20,868,libero_goal,25,96,0,21,28,0.10003562697342464,0.024575941264629364,0.014678336679935455,0.006203657481819391,0.25,6.943183230236173
new,common20,868,libero_10,38,96,0,21,95,0.08274793908709571,0.06571396440267563,0.007906462997198105,0.005358376540243626,0.25,16.337583613581955
new,common20,868,libero_10,36,96,0,21,52,0.11545547665584655,0.09398132562637329,0.014116463251411915,0.00555191095918417,0.25,10.11397844273597
new,aux12,868,libero_90,95,96,0,21,27,0.07957223873762856,0.04321275278925896,0.006171808578073978,0.004515520296990871,0.25,6.817287661135197
new,new_only4,869,libero_object,13,96,0,21,29,0.08019662896792093,0.03769436851143837,0.009075486101210117,0.004722127225250006,0.25,6.833980944938958
new,new_only4,869,libero_object,17,96,0,21,27,0.072471401343743,0.052984047681093216,0.007154703605920076,0.007880475372076035,0.25,6.829906368628144
new,aux12,869,libero_90,73,96,0,21,37,0.10525709248724435,0.03522978350520134,0.008374592289328575,0.005001363344490528,0.25,8.129177396185696
new,aux12,869,libero_90,51,96,0,21,15,0.06864814726369721,0.028311599045991898,0.007665666285902262,0.004502817057073116,0.25,4.9025925463065505
new,aux12,870,libero_90,55,96,0,21,26,0.0792273800997507,0.028626717627048492,0.00793914869427681,0.0037890123203396797,0.25,6.577563209459186
new,aux12,870,libero_90,43,96,0,21,35,0.07753067782946996,0.019104039296507835,0.009082949720323086,0.004472717177122831,0.25,7.885916922241449
new,common20,870,libero_spatial,4,96,0,21,31,0.12863634952477046,0.058291833847761154,0.011159127578139305,0.006587259471416473,0.25,7.046378609724343
new,new_only4,870,libero_spatial,1,96,0,21,34,0.11278578213282994,0.1122506856918335,0.010593431070446968,0.010937230661511421,0.25,7.8292190777137876
new,common20,871,libero_object,19,96,0,21,32,0.07021201472906839,0.0369776152074337,0.0075387367978692055,0.007293398026376963,0.25,7.352905537001789
new,common20,871,libero_10,35,96,0,21,36,0.10649854086694263,0.046511657536029816,0.007175701670348644,0.006651664152741432,0.25,7.900018384680152
new,aux12,871,libero_90,64,96,0,21,28,0.08126016457875569,0.02137669362127781,0.00734115531668067,0.0040960852056741714,0.25,6.749698091298342
new,common20,871,libero_goal,22,96,0,21,25,0.12363938916297183,0.057615090161561966,0.013800372369587421,0.009320570155978203,0.25,6.6257858369499445
new,common20,872,libero_goal,28,96,0,21,19,0.11977314558767137,0.03667517378926277,0.010429657064378262,0.0037148918490856886,0.25,5.396122292615473
new,common20,872,libero_10,34,96,0,21,56,0.0982814005443028,0.030056236311793327,0.008438157849013805,0.0037627520505338907,0.25,10.830464665777981
new,aux12,872,libero_90,101,96,0,21,31,0.07347359579233895,0.010068708099424839,0.005942262709140778,0.0029973420314490795,0.25,7.227033378556371
new,common20,872,libero_object,15,96,0,21,30,0.09199233388616924,0.0277364831417799,0.011195294559001923,0.004016006365418434,0.25,7.369012093171477
new,common20,873,libero_spatial,0,96,0,21,31,0.19262416447911943,0.1620817482471466,0.013194323517382145,0.008157585747539997,0.25,6.915252106264234
new,aux12,873,libero_90,97,96,0,21,44,0.07425578967446372,0.04578910768032074,0.004629692528396845,0.004919222090393305,0.25,9.083692046813667
new,aux12,873,libero_90,62,96,0,21,23,0.08877518844036827,0.06899075955152512,0.006207291502505541,0.020178498700261116,0.25,5.869846235029399
new,common20,873,libero_spatial,5,96,0,21,27,0.13090047595046816,0.0973064973950386,0.010035792365670204,0.007068411447107792,0.25,6.874852256849408
new,new_only4,874,libero_spatial,1,97,0,21,26,0.13734422198363713,0.08094077557325363,0.013421902433037758,0.008752147667109966,0.25,6.711363200098276
new,new_only4,874,libero_object,17,97,0,21,28,0.08366582791010538,0.028951358050107956,0.007456289604306221,0.004361103288829327,0.25,7.062134196050465
new,aux12,874,libero_90,96,97,0,21,21,0.10530380762758709,0.07160010933876038,0.006701461970806122,0.005983135662972927,0.25,5.512975347228348
new,common20,874,libero_object,15,97,0,21,29,0.10434923356487638,0.05553528293967247,0.008086184039711952,0.0062827677465975285,0.25,7.15281976480037
new,common20,875,libero_spatial,4,97,0,21,31,0.15108163583846318,0.054167602211236954,0.007940653711557388,0.005490897689014673,0.25,7.094051155261695
new,common20,875,libero_10,34,97,0,21,54,0.07560681267863228,0.036533888429403305,0.0042961519211530685,0.005094282329082489,0.25,10.59859333653003
new,common20,875,libero_object,14,97,0,21,31,0.09711182614167531,0.09398102760314941,0.008568229153752327,0.00822883564978838,0.25,7.238197008147836
new,common20,875,libero_spatial,5,97,0,21,22,0.1308007048709052,0.03903603553771973,0.012910811230540276,0.004628158640116453,0.25,6.0410750126466155
new,common20,876,libero_10,37,97,0,21,48,0.11574907033216386,0.042833101004362106,0.011813236400485039,0.005002425517886877,0.25,9.644732508808374
new,aux12,876,libero_90,95,97,0,21,26,0.07667251286052522,0.024773988872766495,0.0046618105843663216,0.0033954656682908535,0.25,6.411350790411234
new,common20,876,libero_goal,21,97,0,21,25,0.10731127893640882,0.041348859667778015,0.0076859137043356895,0.0049732341431081295,0.25,6.579529711976647
new,common20,876,libero_object,12,97,0,21,26,0.07236591584625698,0.017996009439229965,0.006976076401770115,0.0037769845221191645,0.25,6.68847924657166
new,common20,877,libero_10,35,97,0,21,36,0.07740631522167296,0.025071099400520325,0.007447378244251013,0.002720579272136092,0.25,8.163986085914075
new,new_only4,877,libero_object,13,97,0,21,36,0.08198485523462296,0.062255583703517914,0.005756582599133253,0.007013877388089895,0.25,7.9589503314346075
new,aux12,877,libero_90,64,97,0,21,26,0.08541428758984519,0.029923327267169952,0.01039066817611456,0.0037980915512889624,0.25,6.582476436160505
new,aux12,877,libero_90,73,97,0,21,52,0.10141059259573619,0.038286466151475906,0.006175580900162458,0.0055757248774170876,0.25,10.415613528341055
new,aux12,878,libero_90,56,97,0,21,29,0.10255525935263858,0.033515553921461105,0.004810017999261618,0.002793617080897093,0.25,6.913962324149907
new,new_only4,878,libero_10,32,97,0,21,59,0.10129027849151975,0.0554874949157238,0.009465260431170464,0.005667571909725666,0.25,11.168142775073647
new,aux12,878,libero_90,62,97,0,21,23,0.08992055058479309,0.0910823717713356,0.009209390729665756,0.0076345112174749374,0.25,5.964087361469865
new,common20,878,libero_goal,29,97,0,21,33,0.15328709426380338,0.13811969757080078,0.01211567409336567,0.01105835847556591,0.25,7.867403053678572
new,common20,879,libero_spatial,7,97,0,21,30,0.10357599102315448,0.09148889034986496,0.007214448880404234,0.007121909409761429,0.25,7.230725117959082
new,common20,879,libero_10,38,97,0,21,69,0.08802070042916707,0.10393963009119034,0.00594807043671608,0.00741839874535799,0.25,12.665400801226497
new,common20,879,libero_goal,28,97,0,21,20,0.09106353031737464,0.030990755185484886,0.007908322848379612,0.004624582827091217,0.25,5.383345518261194
new,common20,879,libero_10,36,97,0,21,42,0.08596167731143178,0.040022339671850204,0.0058168102987110615,0.004912018775939941,0.25,8.94296327419579
new,common20,880,libero_goal,22,97,0,21,20,0.10911750154835838,0.13692745566368103,0.009531739167869091,0.013970272615551949,0.25,5.613803242333233
new,aux12,880,libero_90,101,97,0,21,30,0.09052763985736029,0.07394899427890778,0.004397192504256964,0.004481966141611338,0.25,7.049101481214166
new,common20,880,libero_goal,20,97,0,21,27,0.12271205300376528,0.04309192672371864,0.00986927654594183,0.0064097619615495205,0.25,6.584258975461125
new,aux12,880,libero_90,97,97,0,21,31,0.06722635296838624,0.018938053399324417,0.0030314901378005743,0.002470151986926794,0.25,7.492890045978129
new,common20,881,libero_spatial,0,97,0,21,24,0.13801686820529757,0.12123376131057739,0.008631080389022827,0.007530063856393099,0.25,6.162013756111264
new,aux12,881,libero_90,55,97,0,21,31,0.08262326639323006,0.03572726622223854,0.0055855815298855305,0.0041862367652356625,0.25,7.2091224482283
new,aux12,881,libero_90,51,97,0,21,18,0.06394861886898676,0.03713075816631317,0.005784990731626749,0.003503295360133052,0.25,5.175156010314822
new,aux12,881,libero_90,42,97,0,21,25,0.10469004157043639,0.04166923090815544,0.005158471874892712,0.006938211619853973,0.25,6.6096195271238685
new,common20,882,libero_object,19,97,0,21,29,0.07027597317383402,0.05216490104794502,0.0069320653565227985,0.007483354303985834,0.25,6.910655887797475
new,common20,882,libero_spatial,2,97,0,21,21,0.09552528673694247,0.03722243010997772,0.007634596899151802,0.004215808119624853,0.25,5.80722501501441
new,aux12,882,libero_90,43,97,0,21,37,0.07602469232820329,0.04597441852092743,0.00534869683906436,0.004143716301769018,0.25,7.865671607665718
new,common20,882,libero_goal,25,97,0,21,26,0.09361686468833968,0.010585236363112926,0.009074278175830841,0.002607793314382434,0.25,6.506127581931651
new,aux12,883,libero_90,95,98,0,21,27,0.07841050341015769,0.02151184156537056,0.005659361369907856,0.0029142790008336306,0.25,6.678966066800058
new,common20,883,libero_spatial,7,98,0,21,27,0.1253670226959955,0.031002217903733253,0.00973946787416935,0.0034835911355912685,0.25,6.563772353343666
new,common20,883,libero_object,12,98,0,21,37,0.07480529234522865,0.07626138627529144,0.00758731085807085,0.008578245528042316,0.25,7.915137374773622
new,aux12,883,libero_90,42,98,0,21,23,0.09347522861900784,0.033250175416469574,0.005754522513598204,0.0038262978196144104,0.25,6.08726170193404
new,common20,884,libero_object,14,98,0,21,28,0.08976005195152192,0.0682721957564354,0.0062544760294258595,0.008475780487060547,0.25,7.006668396294117
