action_delta_mse_vs_cc,arm,asset,branch,cc_reconstruction_max_abs,cohort,core_norm,core_reference_norm,core_reference_shape,core_relative_l2,core_shape,core_shape_match,donor_global_task_id,e_norm,e_reference_norm,e_reference_shape,e_relative_l2,e_shape,e_shape_match,first5_dimension_mse,first5_mse,first5_time_mse,full_mse,fused_norm,fused_reference_norm,fused_reference_shape,fused_relative_l2,fused_shape,fused_shape_match,global_task_id,h_norm,h_reference_norm,h_reference_shape,h_relative_l2,h_shape,h_shape_match,inference_first5_actions,inference_first5_dimension_mse,inference_first5_mse,inference_first5_time_mse,lora_a_norm,lora_a_relative_l2,lora_b_norm,lora_b_relative_l2,noise_seed,other_demo,procedure_norm,procedure_reference_norm,procedure_reference_shape,procedure_relative_l2,procedure_shape,procedure_shape_match,query_demo,query_fraction,query_position,suite,suite_task_id,target_first5_actions,tau1_first5_dimension_mse,tau1_first5_mse,tau1_first5_time_mse,teacher_demo
0.0,CC,C600,Q,,A,182.07537841796875,182.07537841796875,"[1,9,256]",0.0,"[1,9,256]",True,20,525.7071533203125,525.7071533203125,"[29,9,256]",0.0,"[29,9,256]",True,"[0.23439393937587738,1.3683768510818481,0.04643687605857849,0.6454264521598816,0.004077697638422251,0.0900283083319664,0.0027144874911755323]",0.3416363596916199,"[0.4448826313018799,0.39002764225006104,0.3356004059314728,0.2870272397994995,0.25064393877983093]",0.2046157419681549,281.9106140136719,281.9106140136719,[81920],0.0,[81920],True,25,467.4944152832031,467.4944152832031,"[29,50,1024]",0.0,"[29,50,1024]",True,"[[[-0.2861207127571106,-0.20775187015533447,-0.5812687873840332,-0.9515942335128784,-0.15927153825759888,0.31320321559906006,-1.0078805685043335],[-0.20396479964256287,-0.22069039940834045,-0.5040044784545898,-0.9107980132102966,-0.1247527003288269,0.23859260976314545,-1.0000473260879517],[-0.10334589332342148,-0.2530028223991394,-0.3386269211769104,-0.8240588307380676,-0.07151137292385101,0.13463500142097473,-1.0070079565048218],[-0.014776993542909622,-0.21803200244903564,-0.12005206942558289,-0.753656804561615,-0.004605814814567566,0.023775465786457062,-1.0122215747833252],[0.026412174105644226,-0.18932107090950012,0.002720039337873459,-0.7101306319236755,-0.03035130351781845,-0.011490270495414734,-1.0109177827835083]]]","[0.34188029170036316,1.5838024616241455,0.061745535582304,0.4142840504646301,0.0016220102552324533,0.04780437424778938,7.595639181090519e-05]",0.3501735031604767,"[0.3507551848888397,0.3480561673641205,0.35315993428230286,0.35016950964927673,0.34872686862945557]",34.53358213394584,0.0,42.49599244121841,0.0,7313767176395743740,48,986.9020385742188,986.9020385742188,"[1,29,256]",0.0,"[1,29,256]",True,47,0.75,104,libero_goal,5,"[[[-0.6857144832611084,1.0467278957366943,-0.485465407371521,-0.18518781661987305,-0.15501761436462402,-0.040709614753723145,-1.0],[-0.6857144832611084,1.0436127185821533,-0.47674447298049927,-0.18518781661987305,-0.14893865585327148,-0.040709614753723145,-1.0],[-0.6821430921554565,1.0436127185821533,-0.4622095823287964,-0.18518781661987305,-0.11246448755264282,-0.040709614753723145,-1.0],[-0.6892858743667603,1.0373821258544922,-0.44186079502105713,-0.19865578413009644,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.7000001668930054,1.031151533126831,-0.4215119481086731,-0.2188577651977539,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.005869325250387192,0.709406316280365,0.008215120993554592,0.03128465637564659,0.013412362895905972,0.001176168560050428,0.0023327558301389217]",0.11024238169193268,"[0.11357255280017853,0.10875970870256424,0.1127128079533577,0.10649656504392624,0.10967032611370087]",46
0.001971806399524212,WW,C600,Q,,A,160.0457763671875,182.07537841796875,"[1,9,256]",0.1964547336101532,"[1,9,256]",True,20,450.0447998046875,525.7071533203125,"[29,9,256]",,"[26,9,256]",False,"[0.24459874629974365,1.3873538970947266,0.04690299555659294,0.6359125971794128,0.004856757819652557,0.09100206941366196,0.002841375768184662]",0.34478119015693665,"[0.4556785225868225,0.39294126629829407,0.3355088531970978,0.28689491748809814,0.25288257002830505]",0.2056325376033783,281.8985900878906,281.9106140136719,[81920],0.09424523264169693,[81920],True,25,445.53424072265625,467.4944152832031,"[29,50,1024]",,"[26,50,1024]",False,"[[[-0.33530163764953613,-0.12946079671382904,-0.6141079664230347,-0.9862576127052307,-0.173423171043396,0.3571004867553711,-1.0042973756790161],[-0.23954924941062927,-0.13526451587677002,-0.5317903161048889,-0.9477424621582031,-0.13255448639392853,0.27941933274269104,-0.9972511529922485],[-0.11983363330364227,-0.15604309737682343,-0.33606967329978943,-0.8561087250709534,-0.0666423887014389,0.15802404284477234,-1.0062050819396973],[-0.018426770344376564,-0.10490685701370239,-0.08288605511188507,-0.7858734130859375,0.01234486699104309,0.030161336064338684,-1.010848045349121],[0.030380912125110626,-0.07457523792982101,0.05284019187092781,-0.7409301996231079,-0.019099988043308258,-0.010733537375926971,-1.0102310180664062]]]","[0.3243105709552765,1.347960114479065,0.0778726115822792,0.45814427733421326,0.0024109568912535906,0.06123035028576851,5.737609535572119e-05]",0.3245694935321808,"[0.3318687379360199,0.32515618205070496,0.32329219579696655,0.3200671374797821,0.3224632441997528]",35.04576225402056,0.06179538749510325,42.045484143135795,0.12843735044121332,7313767176395743740,48,943.1716918945312,986.9020385742188,"[1,29,256]",,"[1,26,256]",False,47,0.75,104,libero_goal,5,"[[[-0.6857144832611084,1.0467278957366943,-0.485465407371521,-0.18518781661987305,-0.15501761436462402,-0.040709614753723145,-1.0],[-0.6857144832611084,1.0436127185821533,-0.47674447298049927,-0.18518781661987305,-0.14893865585327148,-0.040709614753723145,-1.0],[-0.6821430921554565,1.0436127185821533,-0.4622095823287964,-0.18518781661987305,-0.11246448755264282,-0.040709614753723145,-1.0],[-0.6892858743667603,1.0373821258544922,-0.44186079502105713,-0.19865578413009644,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.7000001668930054,1.031151533126831,-0.4215119481086731,-0.2188577651977539,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.010607319884002209,0.7497299909591675,0.018337585031986237,0.030612749978899956,0.009931802749633789,0.00036090455250814557,0.007601612713187933]",0.11816884577274323,"[0.12040022015571594,0.11468317359685898,0.11818398535251617,0.11608105897903442,0.12149585038423538]",46
0.0,CC,C600,Q,,B,181.7646942138672,181.7646942138672,"[1,9,256]",0.0,"[1,9,256]",True,20,599.9783325195312,599.9783325195312,"[38,9,256]",0.0,"[38,9,256]",True,"[0.007712858263403177,0.011639372445642948,0.09551125019788742,0.18545207381248474,0.046400438994169235,0.005886980332434177,0.00013542917440645397]",0.05039120092988014,"[0.030127089470624924,0.03258571773767471,0.04283348470926285,0.056483399122953415,0.08992631733417511]",0.07396999001502991,281.9024658203125,281.9024658203125,[81920],0.0,[81920],True,25,535.1136474609375,535.1136474609375,"[38,50,1024]",0.0,"[38,50,1024]",True,"[[[-0.2674732804298401,0.10507151484489441,-0.7247334718704224,0.10438481718301773,-0.21733544766902924,-0.04872436076402664,-1.0011223554611206],[-0.2838153541088104,0.1345817595720291,-0.6921519041061401,0.04887530952692032,-0.2116904854774475,-0.03612656891345978,-0.9990721344947815],[-0.2574273943901062,0.23305392265319824,-0.6206795573234558,-0.05338862165808678,-0.20407560467720032,-0.03169478476047516,-0.9981483817100525],[-0.16101013123989105,0.3888673484325409,-0.4801062345504761,-0.1607407182455063,-0.18482153117656708,-0.029591955244541168,-1.002773642539978],[-0.0956130102276802,0.4971250593662262,-0.3518598973751068,-0.21856217086315155,-0.15967820584774017,-0.03591223061084747,-1.0059021711349487]]]","[0.007529253605753183,0.062208015471696854,0.08981611579656601,0.09584956616163254,0.016219502314925194,0.0021473043598234653,9.61556452239165e-06]",0.039111342281103134,"[0.02722952701151371,0.025196386501193047,0.026000358164310455,0.04559212550520897,0.0715382993221283]",34.785290218654325,0.0,42.62953134359485,0.0,5172841219135816146,46,1129.52294921875,1129.52294921875,"[1,38,256]",0.0,"[1,38,256]",True,49,0.25,29,libero_goal,5,"[[[-0.2857147455215454,0.02180635929107666,-0.8575582504272461,-0.2659956216812134,-0.06991147994995117,0.033626556396484375,-1.0],[-0.2964290380477905,0.04361319541931152,-0.8459303379058838,-0.29966557025909424,-0.06991147994995117,0.015927433967590332,-1.0],[-0.2857147455215454,0.06230473518371582,-0.8459303379058838,-0.3400694727897644,-0.06991147994995117,0.0017682313919067383,-1.0],[-0.28214335441589355,0.07476580142974854,-0.8517442941665649,-0.39394134283065796,-0.06991147994995117,-0.019470691680908203,-1.0],[-0.24285763502120972,0.0872267484664917,-0.8197675347328186,-0.5084190368652344,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.04139060154557228,0.019550498574972153,0.01862323470413685,0.02993008866906166,0.07137149572372437,0.003292049979791045,0.0002085794258164242]",0.02633807808160782,"[0.02254336141049862,0.019961340352892876,0.02302548661828041,0.029393132776021957,0.03676707670092583]",48
0.0001084834075300023,WW,C600,Q,,B,169.59689331054688,181.7646942138672,"[1,9,256]",0.11151600629091263,"[1,9,256]",True,20,504.6355285644531,599.9783325195312,"[38,9,256]",,"[30,9,256]",False,"[0.008302628062665462,0.0097699835896492,0.09705556929111481,0.19010429084300995,0.04281948134303093,0.004335177596658468,0.00017842442321125418]",0.05036650598049164,"[0.03136054426431656,0.03391636908054352,0.04256569221615791,0.056047987192869186,0.0879419595003128]",0.0761990025639534,281.9045715332031,281.9024658203125,[81920],0.09001542627811432,[81920],True,25,478.5860290527344,535.1136474609375,"[38,50,1024]",,"[30,50,1024]",False,"[[[-0.2774663269519806,0.08740217983722687,-0.7259072661399841,0.10969273000955582,-0.20872968435287476,-0.049051158130168915,-0.9975132942199707],[-0.2936168909072876,0.11553017795085907,-0.6876258254051208,0.05248183012008667,-0.1998259276151657,-0.0372166633605957,-0.9984162449836731],[-0.26500391960144043,0.21320214867591858,-0.6122583746910095,-0.05076444521546364,-0.18947604298591614,-0.0324871763586998,-0.9978951811790466],[-0.1603659689426422,0.36949029564857483,-0.4626930058002472,-0.16453783214092255,-0.1720917820930481,-0.030037008225917816,-1.0013760328292847],[-0.09231240302324295,0.4779508113861084,-0.3303343951702118,-0.22339555621147156,-0.14677934348583221,-0.03637582063674927,-1.0052034854888916]]]","[0.007599697448313236,0.05435454472899437,0.09758011996746063,0.09654225409030914,0.013358685187995434,0.0021927522029727697,8.418394827458542e-06]",0.03880521282553673,"[0.02699383720755577,0.024850377812981606,0.025281788781285286,0.04517621546983719,0.07172384113073349]",35.034508716061644,0.05966500595159649,42.66199005929156,0.13177123924910203,5172841219135816146,46,1021.002685546875,1129.52294921875,"[1,38,256]",,"[1,30,256]",False,49,0.25,29,libero_goal,5,"[[[-0.2857147455215454,0.02180635929107666,-0.8575582504272461,-0.2659956216812134,-0.06991147994995117,0.033626556396484375,-1.0],[-0.2964290380477905,0.04361319541931152,-0.8459303379058838,-0.29966557025909424,-0.06991147994995117,0.015927433967590332,-1.0],[-0.2857147455215454,0.06230473518371582,-0.8459303379058838,-0.3400694727897644,-0.06991147994995117,0.0017682313919067383,-1.0],[-0.28214335441589355,0.07476580142974854,-0.8517442941665649,-0.39394134283065796,-0.06991147994995117,-0.019470691680908203,-1.0],[-0.24285763502120972,0.0872267484664917,-0.8197675347328186,-0.5084190368652344,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.04595792293548584,0.015742355957627296,0.02020731009542942,0.031562283635139465,0.07153191417455673,0.0026881226804107428,0.00018796385847963393]",0.02683969773352146,"[0.023647435009479523,0.01999700628221035,0.023553136736154556,0.029236827045679092,0.037764087319374084]",48
0.0,CC,C600,Q,,B,181.7646942138672,181.7646942138672,"[1,9,256]",0.0,"[1,9,256]",True,20,599.9783325195312,599.9783325195312,"[38,9,256]",0.0,"[38,9,256]",True,"[0.06810888648033142,0.4561067521572113,1.0913838148117065,0.0029448475688695908,0.3834936320781708,0.00832654070109129,0.004385990556329489]",0.28782153129577637,"[0.5987733602523804,0.4246549904346466,0.25015971064567566,0.09787912666797638,0.06764039397239685]",0.10481997579336166,281.9024658203125,281.9024658203125,[81920],0.0,[81920],True,25,535.1136474609375,535.1136474609375,"[38,50,1024]",0.0,"[38,50,1024]",True,"[[[-0.8395780324935913,-0.0727958083152771,-1.095714807510376,-0.20957697927951813,-0.8328573107719421,-0.005630791187286377,-0.9838463068008423],[-0.8490825891494751,-0.03631550818681717,-1.0532690286636353,-0.1959383338689804,-0.7781217098236084,0.00013377517461776733,-0.992847740650177],[-0.8749062418937683,0.0273648202419281,-0.9556669592857361,-0.15734454989433289,-0.6877807974815369,0.002851765602827072,-0.9940900206565857],[-0.8737097978591919,0.13884013891220093,-0.8043929934501648,-0.1177808940410614,-0.5682333111763,-0.004197545349597931,-0.9936080574989319],[-0.8264784812927246,0.20841920375823975,-0.6545987129211426,-0.11417590081691742,-0.4867500960826874,-0.010084792971611023,-0.9946974515914917]]]","[0.01279427856206894,0.9459349513053894,0.568957507610321,0.012982594780623913,0.28142738342285156,0.0014134623343124986,8.319968037540093e-05]",0.2605133354663849,"[0.33297985792160034,0.32386916875839233,0.27771496772766113,0.20688459277153015,0.16111810505390167]",34.785290218654325,0.0,42.62953134359485,0.0,5635482954592866291,46,1129.52294921875,1129.52294921875,"[1,38,256]",0.0,"[1,38,256]",True,49,0.75,87,libero_goal,5,"[[[-0.8285714983940125,0.999998927116394,-0.1802329421043396,-0.2659956216812134,-0.2522818446159363,-0.040709614753723145,-1.0],[-0.7750001549720764,1.0155751705169678,-0.16860508918762207,-0.2659956216812134,-0.17325466871261597,-0.040709614753723145,-1.0],[-0.7392858862876892,1.021805763244629,-0.17732608318328857,-0.2659956216812134,-0.12462258338928223,-0.040709614753723145,-1.0],[-0.7250001430511475,1.031151533126831,-0.17732608318328857,-0.2659956216812134,-0.10638552904129028,-0.040709614753723145,-1.0],[-0.6928573846817017,1.0373821258544922,-0.1802329421043396,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.0008673035772517323,0.8645086288452148,0.0571184940636158,6.480079900939018e-05,0.023296592757105827,0.0007850541733205318,0.010693861171603203]",0.1367620974779129,"[0.14195500314235687,0.14278841018676758,0.13867998123168945,0.13137973845005035,0.12900742888450623]",48
0.00020221465092618018,WW,C600,Q,,B,169.59689331054688,181.7646942138672,"[1,9,256]",0.11151600629091263,"[1,9,256]",True,20,504.6355285644531,599.9783325195312,"[38,9,256]",,"[30,9,256]",False,"[0.06514491140842438,0.4662928581237793,1.0976673364639282,0.0038029297720640898,0.3712258040904999,0.006849690806120634,0.004124423023313284]",0.2878725528717041,"[0.6089116334915161,0.42867329716682434,0.243246927857399,0.0952574834227562,0.06327357143163681]",0.10348638892173767,281.9045715332031,281.9024658203125,[81920],0.09001542627811432,[81920],True,25,478.5860290527344,535.1136474609375,"[38,50,1024]",,"[30,50,1024]",False,"[[[-0.8575336933135986,-0.07317524403333664,-1.12351655960083,-0.2064836621284485,-0.8360999226570129,0.0007293522357940674,-0.9824527502059937],[-0.86957186460495,-0.04040703922510147,-1.0780004262924194,-0.19194597005844116,-0.7799244523048401,0.008601956069469452,-0.9912385940551758],[-0.895542323589325,0.01936778426170349,-0.9837113618850708,-0.15791508555412292,-0.6863582134246826,0.012404318898916245,-0.9935927987098694],[-0.893843948841095,0.11780914664268494,-0.8277381658554077,-0.11999370157718658,-0.5615299940109253,0.008673973381519318,-0.9936295747756958],[-0.8454950451850891,0.18007244169712067,-0.6746872067451477,-0.11996030807495117,-0.47800731658935547,0.0009082413162104785,-0.9949827790260315]]]","[0.01720103621482849,0.9681714177131653,0.60691237449646,0.012669860385358334,0.2796274721622467,0.0022281387355178595,9.829505870584399e-05]",0.2695583999156952,"[0.3412479758262634,0.3324403166770935,0.28709226846694946,0.21667011082172394,0.17034129798412323]",35.034508716061644,0.05966500595159649,42.66199005929156,0.13177123924910203,5635482954592866291,46,1021.002685546875,1129.52294921875,"[1,38,256]",,"[1,30,256]",False,49,0.75,87,libero_goal,5,"[[[-0.8285714983940125,0.999998927116394,-0.1802329421043396,-0.2659956216812134,-0.2522818446159363,-0.040709614753723145,-1.0],[-0.7750001549720764,1.0155751705169678,-0.16860508918762207,-0.2659956216812134,-0.17325466871261597,-0.040709614753723145,-1.0],[-0.7392858862876892,1.021805763244629,-0.17732608318328857,-0.2659956216812134,-0.12462258338928223,-0.040709614753723145,-1.0],[-0.7250001430511475,1.031151533126831,-0.17732608318328857,-0.2659956216812134,-0.10638552904129028,-0.040709614753723145,-1.0],[-0.6928573846817017,1.0373821258544922,-0.1802329421043396,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.0006367742316797376,0.8667101263999939,0.06654693931341171,0.0001324072218267247,0.022932518273591995,0.00047780611203052104,0.019617874175310135]",0.13957920670509338,"[0.1432574987411499,0.1447894275188446,0.14156167209148407,0.13416120409965515,0.1341262012720108]",48
0.0,CC,C600,Q,,A,201.14346313476562,201.14346313476562,"[1,19,256]",0.0,"[1,19,256]",True,37,686.9057006835938,686.9057006835938,"[48,19,256]",0.0,"[48,19,256]",True,"[0.10012412071228027,0.10101568698883057,0.00656625721603632,0.16310402750968933,0.013699077069759369,0.0021874422673135996,8.644800254842266e-05]",0.05525472015142441,"[0.03173579275608063,0.04738559573888779,0.062739796936512,0.06713178753852844,0.06728064268827438]",0.1192348450422287,281.6824035644531,281.6824035644531,[81920],0.0,[81920],True,34,604.9844970703125,604.9844970703125,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[0.5974061489105225,-0.44958606362342834,-0.013038761913776398,-0.31979960203170776,-0.15868180990219116,-0.06319812685251236,1.0148813724517822],[0.5629404783248901,-0.42404988408088684,-0.044579166918992996,-0.31606701016426086,-0.1573488712310791,-0.06370873749256134,1.011484146118164],[0.5055036544799805,-0.3926035761833191,-0.06644374132156372,-0.29903364181518555,-0.16946235299110413,-0.0600551962852478,1.0084753036499023],[0.4312552213668823,-0.3782283365726471,-0.12262140214443207,-0.2951366901397705,-0.216866135597229,-0.06404360383749008,1.0143541097640991],[0.33361244201660156,-0.34054338932037354,-0.20277512073516846,-0.292902410030365,-0.298618346452713,-0.05845242738723755,1.0085359811782837]]]","[0.026141438633203506,0.08281748741865158,0.0004350652452558279,0.12914793193340302,0.009983634576201439,0.00045364536345005035,0.00014083704445511103]",0.0355885773897171,"[0.0196700319647789,0.03194677457213402,0.04163851588964462,0.042641136795282364,0.0420464389026165]",24.313179663643297,0.0,24.695960489691064,0.0,7570421501061691922,48,1160.5794677734375,1160.5794677734375,"[1,48,256]",0.0,"[1,48,256]",True,47,0.25,68,libero_10,4,"[[[0.4535706043243408,-0.6542057991027832,-0.017442405223846436,-0.09091198444366455,-0.30699288845062256,-0.040709614753723145,0.9999990463256836],[0.37142765522003174,-0.7009347081184387,-0.017442405223846436,0.0033638477325439453,-0.24012374877929688,-0.040709614753723145,0.9999990463256836],[0.31428492069244385,-0.7102804780006409,-0.08430278301239014,0.09090554714202881,-0.20364969968795776,-0.040709614753723145,0.9999990463256836],[0.26428496837615967,-0.6915888786315918,-0.13372141122817993,0.11784148216247559,-0.1854127049446106,-0.040709614753723145,0.9999990463256836],[0.23928487300872803,-0.6510905027389526,-0.17151212692260742,0.11784148216247559,-0.16109663248062134,-0.040709614753723145,0.9999990463256836]]]","[0.19008760154247284,0.05367983132600784,0.013760550878942013,0.05049954727292061,0.10639357566833496,0.000890451658051461,0.0001643931318540126]",0.05935370549559593,"[0.04876479133963585,0.051300570368766785,0.0653444156050682,0.06997418403625488,0.06138458847999573]",46
0.0010102285305038095,WW,C600,Q,,A,193.5434112548828,201.14346313476562,"[1,19,256]",0.12774094939231873,"[1,19,256]",True,37,734.298828125,686.9057006835938,"[48,19,256]",,"[58,19,256]",False,"[0.11756017059087753,0.11166515201330185,0.009871616028249264,0.13545309007167816,0.018147742375731468,0.0012342202244326472,5.7182711316272616e-05]",0.05628417059779167,"[0.039831724017858505,0.052271630614995956,0.06344921141862869,0.06450356543064117,0.061364710330963135]",0.11703597009181976,281.7230529785156,281.6824035644531,[81920],0.14725805819034576,[81920],True,34,663.8117065429688,604.9844970703125,"[48,50,1024]",,"[58,50,1024]",False,"[[[0.6481500864028931,-0.4320557117462158,0.0006032735109329224,-0.31311970949172974,-0.11261501163244247,-0.05105626955628395,1.01862633228302],[0.6127679944038391,-0.40359318256378174,-0.034393955022096634,-0.3095432221889496,-0.10747232288122177,-0.05206409841775894,1.0132781267166138],[0.5545352697372437,-0.3745782971382141,-0.05947384238243103,-0.2952055037021637,-0.11290828138589859,-0.049733687192201614,1.0091602802276611],[0.48232418298721313,-0.3602408468723297,-0.11705773323774338,-0.29155755043029785,-0.1455381065607071,-0.05598441883921623,1.0143238306045532],[0.38070574402809143,-0.3237956166267395,-0.20223350822925568,-0.2880479693412781,-0.21227765083312988,-0.04939327389001846,1.010225534439087]]]","[0.044273506850004196,0.09347441047430038,0.0004901919164694846,0.1257445365190506,0.013564527034759521,0.0001252274087164551,0.00018340371025260538]",0.0396936871111393,"[0.02502150647342205,0.03753671050071716,0.04693054035305977,0.04674948379397392,0.04223019629716873]",26.932420008190103,0.23738450393809266,25.88290559831841,0.3836616435541303,7570421501061691922,48,1221.90966796875,1160.5794677734375,"[1,48,256]",,"[1,58,256]",False,47,0.25,68,libero_10,4,"[[[0.4535706043243408,-0.6542057991027832,-0.017442405223846436,-0.09091198444366455,-0.30699288845062256,-0.040709614753723145,0.9999990463256836],[0.37142765522003174,-0.7009347081184387,-0.017442405223846436,0.0033638477325439453,-0.24012374877929688,-0.040709614753723145,0.9999990463256836],[0.31428492069244385,-0.7102804780006409,-0.08430278301239014,0.09090554714202881,-0.20364969968795776,-0.040709614753723145,0.9999990463256836],[0.26428496837615967,-0.6915888786315918,-0.13372141122817993,0.11784148216247559,-0.1854127049446106,-0.040709614753723145,0.9999990463256836],[0.23928487300872803,-0.6510905027389526,-0.17151212692260742,0.11784148216247559,-0.16109663248062134,-0.040709614753723145,0.9999990463256836]]]","[0.2648148834705353,0.045106709003448486,0.02506645955145359,0.039372291415929794,0.17520450055599213,0.00030184179195202887,0.00019411701941862702]",0.0785801038146019,"[0.06739141047000885,0.06963157653808594,0.0864131823182106,0.09082905203104019,0.07863536477088928]",46
0.0,CC,C600,Q,,A,201.14346313476562,201.14346313476562,"[1,19,256]",0.0,"[1,19,256]",True,37,686.9057006835938,686.9057006835938,"[48,19,256]",0.0,"[48,19,256]",True,"[0.04007503017783165,0.0011675470741465688,0.03819968178868294,0.0025226955767720938,0.011959630064666271,0.05225769430398941,0.002116036368533969]",0.02118547260761261,"[0.031273216009140015,0.029618093743920326,0.018289828673005104,0.010196179151535034,0.016550051048398018]",0.07241667807102203,281.6824035644531,281.6824035644531,[81920],0.0,[81920],True,34,604.9844970703125,604.9844970703125,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[-0.7034547924995422,-0.008558034896850586,-0.6491367816925049,-0.2971453070640564,0.02406005561351776,-0.03459404408931732,-1.0076878070831299],[-0.6643959283828735,0.0021003782749176025,-0.6306318640708923,-0.2915627658367157,0.005830284208059311,-0.03716662526130676,-1.0162272453308105],[-0.6202648282051086,-0.030000075697898865,-0.6020997166633606,-0.2865007519721985,-0.01659344881772995,-0.06445515155792236,-1.015283465385437],[-0.566392183303833,-0.024092301726341248,-0.5589163899421692,-0.2769273519515991,-0.02945435792207718,-0.06439022719860077,-1.003663182258606],[-0.46864691376686096,0.0022751311771571636,-0.49828970432281494,-0.2743971049785614,-0.020002424716949463,-0.08734418451786041,-1.0191844701766968]]]","[0.009580562822520733,0.00040202029049396515,0.002308178460225463,0.0004469059349503368,0.007128828205168247,0.0041641732677817345,0.00018749460286926478]",0.003459737403318286,"[0.004025518894195557,0.0038208714686334133,0.0031877043657004833,0.002489090897142887,0.003775501623749733]",24.313179663643297,0.0,24.695960489691064,0.0,5052251981188736845,48,1160.5794677734375,1160.5794677734375,"[1,48,256]",0.0,"[1,48,256]",True,47,0.75,206,libero_10,4,"[[[-0.7464287281036377,0.02180635929107666,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.1327449083328247,-1.0],[-0.7571430206298828,-0.003115832805633545,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.12566518783569336,-1.0],[-0.7392858862876892,-0.006231069564819336,-0.593023419380188,-0.2659956216812134,-0.0820695161819458,-0.11504578590393066,-1.0],[-0.6642858982086182,-0.006231069564819336,-0.5872094631195068,-0.2659956216812134,-0.10638552904129028,-0.09026700258255005,-1.0],[-0.58571457862854,0.015575766563415527,-0.5726746916770935,-0.2659956216812134,-0.10030657052993774,-0.07610780000686646,-1.0]]]","[0.14000815153121948,0.00012587009405251592,0.03181038424372673,0.00244625611230731,0.004543095827102661,0.008199353702366352,0.42235833406448364]",0.08707020431756973,"[0.020873837172985077,0.03260413929820061,0.05249134078621864,0.11404985934495926,0.21533188223838806]",46
0.00016323983436450362,WW,C600,Q,,A,193.5434112548828,201.14346313476562,"[1,19,256]",0.12774094939231873,"[1,19,256]",True,37,734.298828125,686.9057006835938,"[48,19,256]",,"[58,19,256]",False,"[0.03761836513876915,0.0009898593416437507,0.031928807497024536,0.0032849579583853483,0.017833448946475983,0.05048935487866402,0.0015924202743917704]",0.020533889532089233,"[0.030830414965748787,0.025684555992484093,0.01892879605293274,0.01077376026660204,0.016451915726065636]",0.07093961536884308,281.7230529785156,281.6824035644531,[81920],0.14725805819034576,[81920],True,34,663.8117065429688,604.9844970703125,"[48,50,1024]",,"[58,50,1024]",False,"[[[-0.6948037147521973,-0.009762682020664215,-0.6424420475959778,-0.30084171891212463,0.061515048146247864,-0.036743856966495514,-1.0070651769638062],[-0.6587913632392883,-0.0012760460376739502,-0.6227489709854126,-0.2987390160560608,0.042324427515268326,-0.04010574519634247,-1.0143462419509888],[-0.6155082583427429,-0.02995440363883972,-0.5926254391670227,-0.28847312927246094,0.016097761690616608,-0.06594716012477875,-1.0139191150665283],[-0.5664567351341248,-0.025287464261054993,-0.5532417893409729,-0.2819502651691437,-0.0008630231022834778,-0.0643753707408905,-1.003036379814148],[-0.4758227467536926,9.669942664913833e-05,-0.4962987005710602,-0.2782006859779358,0.0029692500829696655,-0.08631323277950287,-1.0202096700668335]]]","[0.009861170314252377,0.00043310667388141155,0.002158018760383129,0.0006390266353264451,0.013505618087947369,0.003944364842027426,0.00017342470528092235]",0.004387818742543459,"[0.005356657784432173,0.0049733612686395645,0.004090046510100365,0.0033080915454775095,0.004210935905575752]",26.932420008190103,0.23738450393809266,25.88290559831841,0.3836616435541303,5052251981188736845,48,1221.90966796875,1160.5794677734375,"[1,48,256]",,"[1,58,256]",False,47,0.75,206,libero_10,4,"[[[-0.7464287281036377,0.02180635929107666,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.1327449083328247,-1.0],[-0.7571430206298828,-0.003115832805633545,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.12566518783569336,-1.0],[-0.7392858862876892,-0.006231069564819336,-0.593023419380188,-0.2659956216812134,-0.0820695161819458,-0.11504578590393066,-1.0],[-0.6642858982086182,-0.006231069564819336,-0.5872094631195068,-0.2659956216812134,-0.10638552904129028,-0.09026700258255005,-1.0],[-0.58571457862854,0.015575766563415527,-0.5726746916770935,-0.2659956216812134,-0.10030657052993774,-0.07610780000686646,-1.0]]]","[0.1442161351442337,9.653103916207328e-05,0.030812634155154228,0.002406188752502203,0.005688535515218973,0.009268655441701412,0.420621395111084]",0.0875871554017067,"[0.023137783631682396,0.0336047038435936,0.054005615413188934,0.11379510909318924,0.21339257061481476]",46
